9.150230646133422630e-01,9.023195266723632590e-01,8.582745373249054399e-01,8.865671813488006370e-01,9.005141675472259077e-01,8.756633758544921653e-01
8.969180047512054221e-01,8.867517232894897017e-01,8.331147849559783491e-01,8.676625609397887740e-01,8.769596397876739946e-01,8.583233952522277832e-01
8.861129224300384744e-01,8.771321892738341841e-01,8.809217572212219016e-01,8.754981279373168501e-01,8.774877250194549339e-01,8.474870324134826660e-01
9.101739704608917680e-01,8.946397304534912109e-01,8.606631696224212869e-01,8.891651451587676558e-01,8.943504631519317849e-01,8.698678135871886763e-01
8.986796975135803445e-01,8.859812915325164795e-01,8.702331483364105225e-01,8.843585193157196267e-01,8.841078579425811768e-01,8.591018378734588401e-01
9.047126054763794389e-01,8.922103703022002952e-01,8.422488331794738547e-01,8.761301577091217263e-01,8.857453167438507080e-01,8.695547461509705034e-01
