9.867476790379254847e-01,9.528344151301261222e-01,9.179103527313623445e-01,9.596662246263943929e-01,9.525786577126919008e-01,9.581287090594952094e-01
9.482279572731409090e-01,9.789522229096828676e-01,9.044618025804177508e-01,9.458204599527212375e-01,9.374012228770133293e-01,9.441077265983972566e-01
9.378195680104769449e-01,9.307908690892733317e-01,9.669803533798608797e-01,9.417737049934191695e-01,9.498712833111102594e-01,9.317314976300948848e-01
9.601158790099315610e-01,9.522236081270071262e-01,9.244977128811371347e-01,9.904579015878530734e-01,9.569144600476974238e-01,9.568029382289984230e-01
9.538046136880532488e-01,9.450379548928676821e-01,9.310937753090491320e-01,9.560366761990082285e-01,9.870970891072199382e-01,9.452818112495617875e-01
9.542669057846069336e-01,9.456345148575611148e-01,9.047457224283462773e-01,9.518032043408124476e-01,9.400008351374895543e-01,9.812174745095081363e-01
