8.427353671618870168e-01,8.423872249467032614e-01,8.765479581696646871e-01,8.462252744606563182e-01,8.554599966321673188e-01,8.270505070686340332e-01
8.333084327833992777e-01,8.369226115090506735e-01,8.737325242587498098e-01,8.435219952038356395e-01,8.568167856761387258e-01,8.276099903242928324e-01
8.355283694607871237e-01,8.304598842348370757e-01,8.625862002372741699e-01,8.466922044754028320e-01,8.721277373177664938e-01,8.221854652677264008e-01
8.406056506293160258e-01,8.460792388234820161e-01,8.763363276209149566e-01,8.541985154151916504e-01,8.643872226987566743e-01,8.353727034160068898e-01
8.426644887242998871e-01,8.473674825259617238e-01,8.791400023869105906e-01,8.539509177207946777e-01,8.655599525996616750e-01,8.388894966670444875e-01
8.297560513019561768e-01,8.293598038809639750e-01,8.652345197541373434e-01,8.394289783069065480e-01,8.437894242150443258e-01,8.204484581947326660e-01
