,01,02,03,04,05,06
case49,0.9301707148551941,0.9022950530052185,0.9106029868125916,0.9239461421966553,0.9273139238357544,0.8565515279769897
case50,0.43535882234573364,0.5622094869613647,0.6727869510650635,0.516092836856842,0.5864319801330566,0.5877912640571594
case51,0.9335044622421265,0.9388686418533325,0.9228149652481079,0.9192833304405212,0.9003172516822815,0.9081985354423523
case52,0.9059807658195496,0.8915913105010986,0.8960877656936646,0.8975051045417786,0.9220497012138367,0.8555090427398682
case53,0.8619974851608276,0.7788806557655334,0.8525062799453735,0.9059635400772095,0.8883267045021057,0.7983266115188599
case54,0.9506073594093323,0.9411861896514893,0.9257766604423523,0.9444035887718201,0.9454883337020874,0.8482138514518738
case55,0.8815279603004456,0.8434269428253174,0.8575277924537659,0.8721950650215149,0.8889917731285095,0.8885483741760254
