,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9
case01,0.9928926825523376,0.988864541053772,0.988864541053772,0.9937450289726257,0.9937450289726257,0.9932177662849426,0.9925457239151001,0.9925457239151001,0.9883600473403931
case02,0.9248673915863037,0.9609074592590332,0.9609074592590332,0.9641055464744568,0.9641055464744568,0.9683842658996582,0.9701323509216309,0.9701323509216309,0.9646501541137695
case03,0.925421953201294,0.9525954723358154,0.9525954723358154,0.9545785188674927,0.9545785188674927,0.9537138938903809,0.9581490755081177,0.9581490755081177,0.9534122943878174
case04,0.9872938990592957,0.9912497997283936,0.9912497997283936,0.9913941025733948,0.9913941025733948,0.9900881052017212,0.9927083253860474,0.9927083253860474,0.9904348254203796
case05,0.9910187721252441,0.9939797520637512,0.9939797520637512,0.9934284090995789,0.9934284090995789,0.9921447038650513,0.9919416308403015,0.9919416308403015,0.9850952625274658
case06,0.9857262969017029,0.9864631295204163,0.9864631295204163,0.9841241836547852,0.9841241836547852,0.9774388670921326,0.9738695621490479,0.9738695621490479,0.9675625562667847
case07,0.9757544994354248,0.9837086796760559,0.9837086796760559,0.9840065836906433,0.9840065836906433,0.924528956413269,0.9097147583961487,0.9097147583961487,0.8718684315681458
case08,0.986875057220459,0.9920281767845154,0.9920281767845154,0.9935451149940491,0.9935451149940491,0.9935302138328552,0.9911473393440247,0.9911473393440247,0.9838141798973083
case10,0.9905064105987549,0.992293655872345,0.992293655872345,0.9952229261398315,0.9952229261398315,0.9946027398109436,0.992146909236908,0.992146909236908,0.992119312286377
case11,0.9743677377700806,0.9828326106071472,0.9828326106071472,0.9842235445976257,0.9842235445976257,0.9875741004943848,0.9859473705291748,0.9859473705291748,0.9795942902565002
case12,0.9806278347969055,0.9928072094917297,0.9928072094917297,0.9906336069107056,0.9906336069107056,0.9907395839691162,0.9868781566619873,0.9868781566619873,0.9779754281044006
case13,0.9837125539779663,0.9888668060302734,0.9888668060302734,0.9919590950012207,0.9919590950012207,0.9916459321975708,0.9894262552261353,0.9894262552261353,0.9841830134391785
case14,0.98268061876297,0.9916573762893677,0.9916573762893677,0.9930737614631653,0.9930737614631653,0.9936823844909668,0.9905210733413696,0.9905210733413696,0.9881258606910706
case15,0.9736815690994263,0.9828152656555176,0.9828152656555176,0.9818268418312073,0.9818268418312073,0.9779684543609619,0.977913498878479,0.977913498878479,0.9655556082725525
case16,0.9886348843574524,0.9956638216972351,0.9956638216972351,0.9943853616714478,0.9943853616714478,0.9940750598907471,0.9940550923347473,0.9940550923347473,0.9897335767745972
case17,0.9920765161514282,0.9940968155860901,0.9940968155860901,0.9931160807609558,0.9931160807609558,0.9944319725036621,0.9924774169921875,0.9924774169921875,0.9910706281661987
case18,0.9877213835716248,0.9823664426803589,0.9823664426803589,0.9874618053436279,0.9874618053436279,0.985126256942749,0.9889469146728516,0.9889469146728516,0.9842039346694946
case19,0.9846980571746826,0.9912492036819458,0.9912492036819458,0.9885798692703247,0.9885798692703247,0.9901039004325867,0.9887232780456543,0.9887232780456543,0.9901846647262573
case20,0.9889557361602783,0.9932624101638794,0.9932624101638794,0.9933425188064575,0.9933425188064575,0.9926698803901672,0.9922695755958557,0.9922695755958557,0.9885669946670532
case21,0.9924590587615967,0.9949748516082764,0.9949748516082764,0.9943881630897522,0.9943881630897522,0.9931499361991882,0.9926614165306091,0.9926614165306091,0.9918765425682068
case22,0.9844184517860413,0.9907276034355164,0.9907276034355164,0.9918467402458191,0.9918467402458191,0.9919851422309875,0.99103182554245,0.99103182554245,0.9867216944694519
