,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9
case01,0.9661305546760559,0.9649558663368225,0.9649558663368225,0.9685141444206238,0.9685141444206238,0.9679248332977295,0.955872654914856,0.955872654914856,0.9435666799545288
case02,0.7772026658058167,0.8479551672935486,0.8479551672935486,0.8761442303657532,0.8761442303657532,0.883741557598114,0.8908988237380981,0.8908988237380981,0.8992003202438354
case03,0.6872142553329468,0.7976323366165161,0.7976323366165161,0.874431312084198,0.874431312084198,0.9194115400314331,0.9342911243438721,0.9342911243438721,0.9369065165519714
case04,0.9008774757385254,0.9175937175750732,0.9175937175750732,0.914094090461731,0.914094090461731,0.8997015357017517,0.8928267955780029,0.8928267955780029,0.8492119312286377
case05,0.9120747447013855,0.9539373517036438,0.9539373517036438,0.9584766030311584,0.9584766030311584,0.9558850526809692,0.9558616280555725,0.9558616280555725,0.9188750982284546
case06,0.8852718472480774,0.9444759488105774,0.9444759488105774,0.9439878463745117,0.9439878463745117,0.9491246938705444,0.9432185888290405,0.9432185888290405,0.929236114025116
case07,0.8839423656463623,0.9282513856887817,0.9282513856887817,0.9157042503356934,0.9157042503356934,0.8505175709724426,0.8372876048088074,0.8372876048088074,0.7944384217262268
case08,0.8400806784629822,0.8775667548179626,0.8775667548179626,0.8694791197776794,0.8694791197776794,0.8580837845802307,0.8749600052833557,0.8749600052833557,0.8483975529670715
case10,0.9181270003318787,0.9171837568283081,0.9171837568283081,0.8929355144500732,0.8929355144500732,0.8817521929740906,0.8895559906959534,0.8895559906959534,0.8497800230979919
case11,0.7930307388305664,0.899379312992096,0.899379312992096,0.9278824925422668,0.9278824925422668,0.9435153603553772,0.9531614780426025,0.9531614780426025,0.9448409080505371
