,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9
case45,0.9027528166770935,0.9417737722396851,0.9417737722396851,0.9547500014305115,0.9547500014305115,0.9600759148597717,0.9646307826042175,0.9646307826042175,0.9511122107505798
case46,0.9334462881088257,0.9366778135299683,0.9366778135299683,0.93947833776474,0.93947833776474,0.932563304901123,0.9270413517951965,0.9270413517951965,0.9224439859390259
case47,0.9622544646263123,0.9623944759368896,0.9623944759368896,0.9538517594337463,0.9538517594337463,0.9454345703125,0.929890513420105,0.929890513420105,0.9133229851722717
case48,0.4640007019042969,0.5897644758224487,0.5897644758224487,0.6860905885696411,0.6860905885696411,0.692521333694458,0.6761727929115295,0.6761727929115295,0.5501700043678284
case49,0.9572020769119263,0.940432608127594,0.940432608127594,0.9386418461799622,0.9386418461799622,0.9344290494918823,0.9161008596420288,0.9161008596420288,0.8730928301811218
case50,0.38129743933677673,0.5310514569282532,0.5310514569282532,0.6540194153785706,0.6540194153785706,0.7260040044784546,0.7837152481079102,0.7837152481079102,0.8331889510154724
case51,0.8611765503883362,0.9089585542678833,0.9089585542678833,0.9436445236206055,0.9436445236206055,0.9561136960983276,0.9620361328125,0.9620361328125,0.9594103693962097
case52,0.9220949411392212,0.9330943822860718,0.9330943822860718,0.9251105189323425,0.9251105189323425,0.9212260246276855,0.9170951843261719,0.9170951843261719,0.8860100507736206
case53,0.8037344813346863,0.8771205544471741,0.8771205544471741,0.9011865854263306,0.9011865854263306,0.899941623210907,0.8619061708450317,0.8619061708450317,0.7431020140647888
case54,0.9412113428115845,0.955393373966217,0.955393373966217,0.9653070569038391,0.9653070569038391,0.9656036496162415,0.9577779769897461,0.9577779769897461,0.9012191891670227
case55,0.9354758262634277,0.9188413023948669,0.9188413023948669,0.9069394469261169,0.9069394469261169,0.8771051168441772,0.8497201204299927,0.8497201204299927,0.8006196618080139
