,01,02,03,04,05,06
case49,0.9078475832939148,0.9285149574279785,0.9347726106643677,0.9197835922241211,0.9057866334915161,0.9415944218635559
case50,0.612604022026062,0.48035839200019836,0.7146636843681335,0.6127551794052124,0.5639625191688538,0.5199881792068481
case51,0.9396075010299683,0.9302744269371033,0.8873640298843384,0.9219085574150085,0.8741781115531921,0.8553098440170288
case52,0.9151120185852051,0.8773473501205444,0.9277747273445129,0.8528681993484497,0.8956845998764038,0.9273892045021057
case53,0.8578066825866699,0.8905672430992126,0.8615038990974426,0.8954994678497314,0.8294039964675903,0.790875256061554
case54,0.9548411965370178,0.9493665099143982,0.9619062542915344,0.9446704983711243,0.927179217338562,0.8445219993591309
case55,0.8927591443061829,0.833961009979248,0.8685318231582642,0.838927686214447,0.897124707698822,0.9241896271705627
