,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9
case12,0.9698920845985413,0.9710754156112671,0.9710754156112671,0.9734078645706177,0.9734078645706177,0.9727089405059814,0.9555555582046509,0.9555555582046509,0.9424888491630554
case13,0.8708264231681824,0.8896347284317017,0.8896347284317017,0.9230481386184692,0.9230481386184692,0.9274048209190369,0.9217196106910706,0.9217196106910706,0.905048668384552
case14,0.8771050572395325,0.9386079907417297,0.9386079907417297,0.9423739314079285,0.9423739314079285,0.9381940364837646,0.9227872490882874,0.9227872490882874,0.8764476180076599
case15,0.8626453876495361,0.9245990514755249,0.9245990514755249,0.9479873776435852,0.9479873776435852,0.9585565328598022,0.9494689702987671,0.9494689702987671,0.9355114698410034
case16,0.8943830132484436,0.9161903858184814,0.9161903858184814,0.9200329780578613,0.9200329780578613,0.9205812215805054,0.9055623412132263,0.9055623412132263,0.898360013961792
case17,0.9148831963539124,0.9232961535453796,0.9232961535453796,0.9258065819740295,0.9258065819740295,0.9396622180938721,0.9316441416740417,0.9316441416740417,0.8818461894989014
case18,0.9006950855255127,0.8988416194915771,0.8988416194915771,0.9039691090583801,0.9039691090583801,0.905466616153717,0.8979528546333313,0.8979528546333313,0.8956032395362854
case19,0.8999755382537842,0.9570841789245605,0.9570841789245605,0.9614096879959106,0.9614096879959106,0.9588835835456848,0.9615946412086487,0.9615946412086487,0.9564828276634216
case20,0.9119904637336731,0.9494943022727966,0.9494943022727966,0.9496304392814636,0.9496304392814636,0.9367471933364868,0.8916757702827454,0.8916757702827454,0.8460605144500732
case21,0.8974437713623047,0.881006121635437,0.881006121635437,0.8549596071243286,0.8549596071243286,0.8200333714485168,0.7670139074325562,0.7670139074325562,0.6971624493598938
case22,0.9442395567893982,0.9593595266342163,0.9593595266342163,0.9601823091506958,0.9601823091506958,0.956418514251709,0.9522241353988647,0.9522241353988647,0.929427444934845
